name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Evening Run,Run,2024-01-31T02:03:05Z,8,87.3,,3.845,7235.4,3483,False,,7.532,1882,Run,0.0,17,2,1
Evening Swim,Swim,2024-01-30T03:07:35Z,1,,,0.774,1950.0,4893,False,,11.112,2518,Swim,0,9,0,0
Morning Run,Run,2024-01-29T16:00:12Z,1,88.4,,3.098,11281.3,3835,False,,4.556,3642,Run,15.9,10,2,0
intense vb marketing,Workout,2024-01-28T23:42:31Z,1,67.2,,0.857,2655.7,7133,False,,3.47,3098,Workout,0.0,9,0,0
Afternoon Run,Run,2024-01-28T00:40:42Z,2,86.6,,2.798,5561.7,2279,False,,6.098,1988,Run,46.5,7,0,0
we got lost,Run,2024-01-27T20:40:53Z,4,85.2,,2.672,1608.6,686,False,,3.45,602,Run,44.2,6,0,0
rock climbing,Walk,2024-01-27T18:54:43Z,3,55.8,,1.082,1244.1,3370,False,,1.758,1150,Walk,33.9,9,0,0
Morning Run,Run,2024-01-27T17:44:13Z,5,85.9,,3.178,6184.2,2583,False,,4.532,1946,Run,67.1,10,0,0
Evening Run,Run,2024-01-25T03:51:15Z,1,83.5,,3.405,6711.0,1971,False,,3.326,1971,Run,0,9,0,0
Evening Run,Run,2024-01-24T02:01:43Z,7,86.4,,3.71,7765.3,3969,False,,6.539,2093,Run,0.0,9,2,1
Evening Swim,Swim,2024-01-23T03:07:15Z,1,,,0.773,1925.0,5732,False,,6.666,2490,Swim,0,8,0,0
THE HOUSES 😻,Run,2024-01-21T19:10:31Z,2,88.3,,2.366,7331.3,5022,False,,3.859,3098,Run,24.8,13,0,0
VENICE walk CLUB,Run,2024-01-20T16:51:52Z,29,89.7,,3.305,4190.5,1512,False,,4.262,1268,Run,3.0,11,4,4
Volleyball: Block and Roll,Workout,2024-01-19T22:35:16Z,1,67.2,,0.766,2634.1,10141,False,,2.594,3439,Workout,0.0,6,0,0
