name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Morning Run,Run,2022-06-11T12:37:01Z,1,,,7.008727462764568,12874.8,3364,False,,0,3364,Run,0,2,0,0
Morning Run,Run,2022-06-10T15:29:00Z,1,,,7.767854039965248,12874.8,3729,False,,0,3729,Run,0,2,0,0
Night Run,Run,2022-06-09T23:56:04Z,1,,,8.931868131868132,10791.2,3594,False,,5.662,3594,Run,0,3,0,0
Morning Run,Run,2022-06-08T12:00:27Z,1,,,7.2122613605808015,12796.9,4166,False,,6.68,3441,Run,5.5,4,8,4
Morning Run,Run,2022-06-07T11:39:33Z,1,,,7.372842221000551,14029.4,4475,False,,6.304,3856,Run,4.0,4,8,2
Afternoon Run,Run,2022-06-06T17:17:00Z,1,,,7.665733066590455,3218.7,920,False,,0,920,Run,0,2,0,0
Morning Run,Run,2022-06-05T12:03:36Z,1,,,7.338549931600547,12332.4,3721,False,,5.202,3374,Run,6.9,4,7,6
Afternoon Run,Run,2022-06-04T13:35:00Z,1,,,7.774608695652174,6437.4,1866,False,,0,1866,Run,0,3,0,0
Morning Run,Run,2022-06-03T07:00:00Z,1,,,7.8176624890702415,17702.8,5159,False,,0,5159,Run,0,1,0,0
Treadmill 🤢,Run,2022-06-02T15:25:00Z,1,,,7.749898873158047,12874.8,3720,False,,0,3720,Run,0,2,0,0
Morning Run,Run,2022-06-01T14:52:33Z,1,,,7.613511212035196,12301.9,4402,False,,11.577,3492,Run,7.0,7,0,0
Morning Activity,Rowing,2022-05-05T09:18:50Z,1,,,8.155183946488293,7500.0,2280,False,,0,2280,Rowing,0,2,0,0
Evening Ride,Ride,2022-05-05T02:59:00Z,1,,,3.225784726398076,24969.8,3003,False,,0,3003,Ride,0,3,0,0
Morning Ride,Ride,2022-05-03T08:40:00Z,1,,,2.9452509058965632,32830.7,3605,False,,0,3605,Ride,0,2,0,0
Elliptical,Elliptical,2022-05-02T16:29:00Z,1,,,0.0,0.0,4200,False,,0,4200,Elliptical,0,4,0,0
Afternoon Ride,Ride,2022-05-02T03:00:00Z,1,,,3.053204325554923,30738.5,3499,False,,0,3499,Ride,0,6,0,0
Afternoon Run,Run,2022-03-30T00:19:14Z,1,,,7.2827586206896555,13133.6,3918,False,,6.742,3566,Run,23.5,3,8,0
Morning Ride,Ride,2022-03-28T17:39:00Z,1,,,3.1001386962552013,16093.5,1860,False,,0,1860,Ride,0,1,0,0
Treadmill run,Run,2022-03-28T15:06:00Z,1,,,7.999522815389203,6437.4,1920,False,,0,1920,Run,0,2,0,0
Afternoon Run,Run,2022-03-28T00:26:55Z,1,,,9.832258064516127,4828.0,1770,False,,0,1770,Run,0,2,0,0
Afternoon Run,Run,2022-03-27T23:45:53Z,1,,,7.999522815389203,5632.7,1680,False,,0,1680,Run,0,3,0,0
Afternoon Run,Run,2022-03-27T00:43:24Z,1,,,7.310547833197057,10237.8,3252,False,,7.56,2790,Run,15.5,4,0,0
Night Run,Run,2022-03-26T04:05:09Z,1,,,7.999522815389203,1609.4,480,False,,0,480,Run,0,1,0,0
Evening Run,Run,2022-03-26T02:07:00Z,1,,,7.914547064030688,11308.1,3466,False,,7.22,3337,Run,16.4,2,2,2
Night Run,Run,2022-03-25T00:20:47Z,1,,,7.792678675188844,18015.6,5234,False,,4.978,5234,Run,0,6,0,0
Afternoon Run,Run,2022-03-22T00:28:27Z,1,,,7.652610556348074,13035.7,3719,False,,0,3719,Run,0,4,0,0
Morning Run,Run,2022-03-20T09:40:53Z,1,,,7.78589259796807,11587.3,3364,False,,0,3364,Run,0,3,0,0
Lunch Ride,Ride,2022-03-18T10:18:38Z,1,,,3.0738482695393077,19634.0,2250,False,,0,2250,Ride,0,5,0,0
Morning Run,Run,2022-03-18T16:00:27Z,1,,,7.7521387283237,3882.2,1244,False,,4.318,1122,Run,4.3,3,0,0
Recovery run,Run,2022-03-16T23:12:15Z,1,,,7.754379878577624,13300.3,4226,False,,6.303,3845,Run,22.0,3,4,0
Warmup,Run,2022-03-15T16:22:48Z,1,,,8.013863161039739,3939.2,1222,False,,5.392,1177,Run,6.8,1,0,0
4 mile tempo,Run,2022-03-15T15:53:12Z,1,,,5.599665970772443,6461.1,1349,False,,7.206,1349,Run,12.2,2,11,4
Cooldown,Run,2022-03-15T15:12:57Z,1,,,7.542857142857144,4018.3,1217,False,,5.12,1130,Run,4.9,1,0,0
Morning Run,Run,2022-03-14T17:28:25Z,1,,,7.933274179236914,960.1,291,False,,4.718,284,Run,3.3,1,0,0
Morning Run,Run,2022-03-14T16:36:50Z,1,,,7.893584461447911,7075.6,2426,False,,4.859,2082,Run,10.6,1,1,0
Morning Run,Run,2022-03-13T10:36:59Z,1,,,7.496478479597541,21082.4,5893,False,,0,5893,Run,0,5,0,0
Workout,Run,2022-03-12T01:57:00Z,1,,,5.250029359953024,7081.1,1386,False,,0,1386,Run,0,2,0,0
Warmup,Run,2022-03-11T23:18:00Z,1,,,7.774608695652174,5471.8,1586,False,,0,1586,Run,0,1,0,0
Cooldown,Run,2022-03-12T00:33:11Z,1,,,8.474691943127963,1699.7,540,False,,7.665,537,Run,0.0,1,12,4
Evening Run,Run,2022-03-11T03:11:46Z,1,,,8.195050412465628,8851.4,2704,False,,0,2704,Run,0,1,0,0
Afternoon Run,Run,2022-03-09T22:18:26Z,1,,,7.71423641069888,12755.3,3712,False,,5.35,3669,Run,20.3,3,4,2
Afternoon Run,Run,2022-03-09T00:19:11Z,1,,,7.243424250607616,13127.5,4058,False,,8.17,3545,Run,20.3,3,10,2
Morning Run,Run,2022-03-07T16:02:00Z,1,,,7.572670807453416,14806.8,4807,False,,5.164,4180,Run,21.7,1,3,3
Morning Run,Run,2022-03-06T08:22:00Z,1,,,7.423858289510103,19312.2,5345,False,,0,5345,Run,0,3,0,0
Afternoon Run,Run,2022-03-06T00:23:27Z,1,,,7.665733066590455,3743.8,1153,False,,8.224,1070,Run,6.5,1,0,0
Evening Run,Run,2022-03-05T02:33:23Z,1,,,7.555605633802817,10156.3,3360,False,,4.89,2861,Run,17.3,1,3,0
Evening Run,Run,2022-03-04T03:33:02Z,1,,,7.678900658459776,3339.2,1196,False,,4.377,956,Run,4.0,2,0,0
Mile reps,Run,2022-03-04T03:21:43Z,1,,,5.249001956947162,1543.1,312,False,,6.374,302,Run,0.0,2,1,0
Mile reps,Run,2022-03-04T03:12:37Z,1,,,5.315576694411415,1534.1,315,False,,6.385,304,Run,0.0,2,0,0
Mile reps,Run,2022-03-04T02:43:33Z,2,,,5.133473684210527,5125.3,1501,False,,8.284,981,Run,0.0,3,4,1
Evening Run,Run,2022-03-04T02:08:29Z,1,,,7.624332006822059,3215.6,917,False,,4.889,914,Run,0.0,2,0,0
Afternoon Run,Run,2022-03-02T00:03:26Z,1,,,7.69873708381171,15076.9,4450,False,,6.469,4328,Run,23.2,3,6,1
Recovery run,Run,2022-02-28T23:30:42Z,1,,,7.847396138092451,12889.7,3834,False,,5.414,3771,Run,20.7,3,0,0
